Year,Month,Day,Hour,Wind_Speed,Wind_Direction
2023,10,11,7,1.60,154.314
2023,10,11,8,1.64,187.765
2023,10,11,9,3.21,182.437
2023,10,11,10,4.32,180.123
2023,10,11,11,3.57,173.449
2023,10,11,12,3.18,153.351
2023,10,11,13,2.40,120.497
2023,10,11,14,2.61,104.051
2023,10,11,15,3.15,90.7661
2023,10,11,16,3.84,85.7328
2023,10,11,17,3.91,92.1291
2023,10,11,18,3.38,119.692
2023,10,11,19,2.89,146.342
2023,10,11,20,2.72,172.018
